1162	OSLO	OSLO
1163	OSLO	OSLO
1164	OSLO	OSLO
1165	OSLO	OSLO
1166	OSLO	OSLO
1167	OSLO	OSLO
1168	OSLO	OSLO
1169	OSLO	OSLO
1170	OSLO	OSLO
1172	OSLO	OSLO
1176	OSLO	OSLO
1177	OSLO	OSLO
1178	OSLO	OSLO
1179	OSLO	OSLO
1181	OSLO	OSLO
1182	OSLO	OSLO
1184	OSLO	OSLO
1185	OSLO	OSLO
1187	OSLO	OSLO
1188	OSLO	OSLO
1189	OSLO	OSLO
1201	OSLO	OSLO
1203	OSLO	OSLO
1204	OSLO	OSLO
1205	OSLO	OSLO
1207	OSLO	OSLO
1214	OSLO	OSLO
1215	OSLO	OSLO
1250	OSLO	OSLO
1251	OSLO	OSLO
1252	OSLO	OSLO
1253	OSLO	OSLO
1254	OSLO	OSLO
1255	OSLO	OSLO
1256	OSLO	OSLO
1257	OSLO	OSLO
1258	OSLO	OSLO
1259	OSLO	OSLO
1262	OSLO	OSLO
1263	OSLO	OSLO
1266	OSLO	OSLO
1270	OSLO	OSLO
1271	OSLO	OSLO
1272	OSLO	OSLO
1273	OSLO	OSLO
1274	OSLO	OSLO
1275	OSLO	OSLO
1278	OSLO	OSLO
1279	OSLO	OSLO
1281	OSLO	OSLO
1283	OSLO	OSLO
1284	OSLO	OSLO
1285	OSLO	OSLO
1286	OSLO	OSLO
1290	OSLO	OSLO
1291	OSLO	OSLO
1294	OSLO	OSLO
1295	OSLO	OSLO
1300	SANDVIKA	BÆRUM
1301	SANDVIKA	BÆRUM
1302	SANDVIKA	BÆRUM
1303	SANDVIKA	BÆRUM
1304	SANDVIKA	BÆRUM
1305	HASLUM	BÆRUM
1306	SANDVIKA	BÆRUM
1307	FORNEBU	BÆRUM
1308	JAR	BÆRUM
1309	RUD	BÆRUM
1311	HØVIKODDEN	BÆRUM
1312	SLEPENDEN	BÆRUM
1313	VØYENENGA	BÆRUM
1314	VØYENENGA	BÆRUM
1316	EIKSMARKA	BÆRUM
1317	BÆRUMS VERK	BÆRUM
1318	BEKKESTUA	BÆRUM
1319	BEKKESTUA	BÆRUM
1321	STABEKK	BÆRUM
1322	HØVIK	BÆRUM
1323	HØVIK	BÆRUM
1324	LYSAKER	BÆRUM
1325	LYSAKER	BÆRUM
1326	LYSAKER	BÆRUM
1327	LYSAKER	BÆRUM
1328	HØVIK	BÆRUM
1329	LOMMEDALEN	BÆRUM
1330	FORNEBU	BÆRUM
1331	FORNEBU	BÆRUM
1332	ØSTERÅS	BÆRUM
1333	KOLSÅS	BÆRUM
1334	RYKKINN	BÆRUM
1335	SNARØYA	BÆRUM
1336	SANDVIKA	BÆRUM
1337	SANDVIKA	BÆRUM
1338	SANDVIKA	BÆRUM
1339	VØYENENGA	BÆRUM
1340	SKUI	BÆRUM
1341	SLEPENDEN	BÆRUM
1342	GJETTUM	BÆRUM
1344	HASLUM	BÆRUM
1346	GJETTUM	BÆRUM
1348	RYKKINN	BÆRUM
1349	RYKKINN	BÆRUM
1350	LOMMEDALEN	BÆRUM
1351	RUD	BÆRUM
1352	KOLSÅS	BÆRUM
1353	BÆRUMS VERK	BÆRUM
1354	BÆRUMS VERK	BÆRUM
1356	BEKKESTUA	BÆRUM
1357	BEKKESTUA	BÆRUM
1358	JAR	BÆRUM
1359	EIKSMARKA	BÆRUM
1360	FORNEBU	BÆRUM
1361	ØSTERÅS	BÆRUM
1362	HOSLE	BÆRUM
1363	HØVIK	BÆRUM
1364	FORNEBU	BÆRUM
1365	BLOMMENHOLM	BÆRUM
1366	LYSAKER	BÆRUM
1367	SNARØYA	BÆRUM
1368	STABEKK	BÆRUM
1369	STABEKK	BÆRUM
1371	ASKER	ASKER
1372	ASKER	ASKER
1373	ASKER	ASKER
1375	BILLINGSTAD	ASKER
1376	BILLINGSTAD	ASKER
1377	BILLINGSTAD	ASKER
1378	NESBRU	ASKER
1379	NESBRU	ASKER
1380	HEGGEDAL	ASKER
1381	VETTRE	ASKER
1383	ASKER	ASKER
1384	ASKER	ASKER
1385	ASKER	ASKER
1386	ASKER	ASKER
1387	ASKER	ASKER
1388	BORGEN	ASKER
1389	HEGGEDAL	ASKER
1390	VOLLEN	ASKER
1391	VOLLEN	ASKER
1392	VETTRE	ASKER
1393	VOLLEN	ASKER
1394	NESBRU	ASKER
1395	HVALSTAD	ASKER
1396	BILLINGSTAD	ASKER
1397	NESØYA	ASKER
1399	ASKER	ASKER
1400	SKI	NORDRE FOLLO
1401	SKI	NORDRE FOLLO
1402	SKI	NORDRE FOLLO
1403	LANGHUS	NORDRE FOLLO
1404	SIGGERUD	NORDRE FOLLO
1405	LANGHUS	NORDRE FOLLO
1406	SKI	NORDRE FOLLO
1407	VINTERBRO	ÅS
1408	KRÅKSTAD	NORDRE FOLLO
1409	SKOTBU	NORDRE FOLLO
1410	KOLBOTN	NORDRE FOLLO
1411	KOLBOTN	NORDRE FOLLO
1412	SOFIEMYR	NORDRE FOLLO
1413	TÅRNÅSEN	NORDRE FOLLO
1414	TROLLÅSEN	NORDRE FOLLO
1415	OPPEGÅRD	NORDRE FOLLO
1416	OPPEGÅRD	NORDRE FOLLO
1417	SOFIEMYR	NORDRE FOLLO
1418	KOLBOTN	NORDRE FOLLO
1419	OPPEGÅRD	NORDRE FOLLO
1420	SVARTSKOG	NORDRE FOLLO
1421	TROLLÅSEN	NORDRE FOLLO
1422	SIGGERUD	NORDRE FOLLO
1423	SKI	NORDRE FOLLO
1424	SKI	NORDRE FOLLO
1425	SKI	NORDRE FOLLO
1429	VINTERBRO	ÅS
1430	ÅS	ÅS
1431	ÅS	ÅS
1432	ÅS	ÅS
1433	ÅS	ÅS
1434	ÅS	ÅS
1435	ÅS	ÅS
1440	DRØBAK	FROGN
1441	DRØBAK	FROGN
1442	DRØBAK	FROGN
1443	DRØBAK	FROGN
1444	DRØBAK	FROGN
1445	DRØBAK	FROGN
1446	DRØBAK	FROGN
1447	DRØBAK	FROGN
1448	DRØBAK	FROGN
1449	DRØBAK	FROGN
1450	NESODDTANGEN	NESODDEN
1451	NESODDTANGEN	NESODDEN
1452	NESODDTANGEN	NESODDEN
1453	BJØRNEMYR	NESODDEN
1454	FAGERSTRAND	NESODDEN
1455	NORDRE FROGN	FROGN
1456	NESODDTANGEN	NESODDEN
1457	FAGERSTRAND	NESODDEN
1458	FJELLSTRAND	NESODDEN
1459	NESODDEN	NESODDEN
1461	LØRENSKOG	LØRENSKOG
1462	FJELLHAMAR	LØRENSKOG
1463	FJELLHAMAR	LØRENSKOG
1464	FJELLHAMAR	LØRENSKOG
1465	STRØMMEN	LILLESTRØM
1466	STRØMMEN	LILLESTRØM
1467	STRØMMEN	LILLESTRØM
1468	FINSTADJORDET	LØRENSKOG
1469	RASTA	LØRENSKOG
1470	LØRENSKOG	LØRENSKOG
1471	LØRENSKOG	LØRENSKOG
1472	FJELLHAMAR	LØRENSKOG
1473	LØRENSKOG	LØRENSKOG
1474	LØRENSKOG	LØRENSKOG
1475	FINSTADJORDET	LØRENSKOG
1476	RASTA	LØRENSKOG
1477	FJELLHAMAR	LØRENSKOG
1478	LØRENSKOG	LØRENSKOG
1479	KURLAND	LØRENSKOG
1480	SLATTUM	NITTEDAL
1481	HAGAN	NITTEDAL
1482	NITTEDAL	NITTEDAL
1483	HAGAN	NITTEDAL
1484	HAKADAL	NITTEDAL
1485	HAKADAL	NITTEDAL
1486	NITTEDAL	NITTEDAL
1487	HAKADAL	NITTEDAL
1488	HAKADAL	NITTEDAL
1501	MOSS	MOSS
1502	MOSS	MOSS
1503	MOSS	MOSS
1504	MOSS	MOSS
1506	MOSS	MOSS
1508	MOSS	MOSS
1509	MOSS	MOSS
1510	MOSS	MOSS
1511	MOSS	MOSS
1512	MOSS	MOSS
1513	MOSS	MOSS
1514	MOSS	MOSS
1515	MOSS	MOSS
1516	MOSS	MOSS
1517	MOSS	MOSS
1518	MOSS	MOSS
1519	MOSS	MOSS
1520	MOSS	MOSS
1521	MOSS	MOSS
1522	MOSS	MOSS
1523	MOSS	MOSS
1524	MOSS	MOSS
1525	MOSS	MOSS
1526	MOSS	MOSS
1528	MOSS	MOSS
1529	MOSS	MOSS
1530	MOSS	MOSS
1531	MOSS	MOSS
